time/date,AUD/US$,EURO/US$,POUND/US$
2000-01-03,1.5172,0.9847,0.6146
2000-01-04,1.5239,0.97,0.6109
2000-01-05,1.5267,0.9676,0.6092
2000-01-06,1.5291,0.9686,0.607
2000-01-07,1.5272,0.9714,0.6104
2000-01-10,1.5242,0.9754,0.6107
2000-01-11,1.5209,0.9688,0.6068
2000-01-12,1.5202,0.9727,0.6073
2000-01-13,1.4954,0.9737,0.6067
2000-01-14,1.5004,0.9874,0.6115
2000-01-18,1.506,0.988,0.6105
2000-01-19,1.5074,0.9886,0.6083
2000-01-20,1.5002,0.9869,0.6047
2000-01-21,1.5103,0.9901,0.6059
2000-01-24,1.5281,0.9981,0.6053
2000-01-25,1.5286,0.9959,0.6067
2000-01-26,1.5373,0.9989,0.6099
2000-01-27,1.5267,1.0111,0.6111
2000-01-28,1.5962,1.0241,0.6169
2000-01-31,1.5669,1.0249,0.618
2000-02-01,1.5835,1.0276,0.6192
2000-02-02,1.5723,1.0238,0.6227
2000-02-03,1.5657,1.0114,0.624
2000-02-04,1.5835,1.0246,0.6283
2000-02-07,1.5775,1.0222,0.6283
2000-02-08,1.5741,1.014,0.6209
2000-02-09,1.576,1.0087,0.6205
2000-02-10,1.5823,1.0137,0.6228
2000-02-11,1.5918,1.0155,0.628
2000-02-14,1.5926,1.0222,0.6293
2000-02-15,1.5873,1.0169,0.627
2000-02-16,1.587,1.0161,0.6234
2000-02-17,1.5823,1.0139,0.6231
2000-02-18,1.5893,1.0152,0.6256
2000-02-22,1.5982,0.994,0.6186
2000-02-23,1.6139,0.9983,0.6232
2000-02-24,1.6276,1.0069,0.6257
2000-02-25,1.6194,1.0243,0.6286
2000-02-28,1.6351,1.0342,0.6275
2000-02-29,1.6247,1.037,0.6337
2000-03-01,1.6483,1.0309,0.631
2000-03-02,1.6455,1.0396,0.6343
2000-03-03,1.6442,1.0397,0.6325
2000-03-06,1.6622,1.0413,0.6356
2000-03-07,1.657,1.046,0.634
2000-03-08,1.641,1.0443,0.6307
2000-03-09,1.6247,1.0326,0.6323
2000-03-10,1.6297,1.0353,0.6332
2000-03-13,1.6221,1.0365,0.6336
2000-03-14,1.6287,1.0369,0.6359
2000-03-15,1.6327,1.0314,0.6357
2000-03-16,1.6375,1.0299,0.635
2000-03-17,1.6483,1.0316,0.6367
2000-03-20,1.6488,1.0299,0.6375
2000-03-21,1.6393,1.0306,0.6359
2000-03-22,1.6513,1.0408,0.6367
2000-03-23,1.6554,1.0319,0.6317
2000-03-24,1.6491,1.0284,0.6285
2000-03-27,1.6356,1.0368,0.6307
2000-03-28,1.6284,1.0401,0.63
2000-03-29,1.6329,1.05,0.6301
2000-03-30,1.6327,1.0423,0.6281
2000-03-31,1.6496,1.0445,0.6281
2000-04-03,1.6466,1.046,0.6258
2000-04-04,1.6578,1.043,0.6264
2000-04-05,1.6521,1.0366,0.6289
2000-04-06,1.6622,1.0438,0.6329
2000-04-07,1.6658,1.0428,0.6317
2000-04-10,1.6692,1.043,0.6318
2000-04-11,1.6787,1.0426,0.63
2000-04-12,1.675,1.047,0.6296
2000-04-13,1.677,1.05,0.6297
2000-04-14,1.6745,1.0456,0.6305
2000-04-17,1.6912,1.0471,0.6308
2000-04-18,1.6818,1.0552,0.6344
2000-04-19,1.6787,1.0673,0.6338
2000-04-20,1.6861,1.0666,0.6329
2000-04-21,1.6878,1.0662,0.6335
2000-04-24,1.6821,1.0643,0.6329
2000-04-25,1.679,1.0793,0.6334
2000-04-26,1.6978,1.085,0.6331
2000-04-27,1.7021,1.101,0.635
2000-04-28,1.7132,1.1002,0.6427
2000-05-01,1.7241,1.0965,0.6428
2000-05-02,1.7074,1.1028,0.6414
2000-05-03,1.6949,1.1247,0.6408
2000-05-04,1.6909,1.1227,0.6479
2000-05-05,1.6849,1.1169,0.6541
2000-05-08,1.7036,1.1173,0.6532
2000-05-09,1.7159,1.1083,0.653
2000-05-10,1.7197,1.0993,0.6599
2000-05-11,1.7271,1.1085,0.6668
2000-05-12,1.7212,1.1013,0.6591
2000-05-15,1.7425,1.0943,0.6633
2000-05-16,1.7322,1.1046,0.6663
2000-05-17,1.759,1.121,0.6709
2000-05-18,1.7535,1.1171,0.6749
2000-05-19,1.7458,1.1178,0.6732
2000-05-22,1.7422,1.1067,0.6708
2000-05-23,1.74,1.1072,0.679
2000-05-24,1.7504,1.0994,0.6777
2000-05-25,1.7544,1.1023,0.68
2000-05-26,1.7495,1.0741,0.6723
2000-05-30,1.7337,1.0737,0.6689
2000-05-31,1.7519,1.072,0.6681
2000-06-01,1.7479,1.0745,0.6705
2000-06-02,1.7271,1.0602,0.6632
2000-06-05,1.7206,1.0559,0.6607
2000-06-06,1.6987,1.0449,0.6564
2000-06-07,1.6949,1.0417,0.6568
2000-06-08,1.7013,1.0473,0.664
2000-06-09,1.7053,1.0498,0.6632
2000-06-12,1.6915,1.0478,0.6614
2000-06-13,1.6742,1.0396,0.6609
2000-06-14,1.6647,1.0428,0.6656
2000-06-15,1.6625,1.0493,0.6621
2000-06-16,1.6439,1.0365,0.6594
2000-06-19,1.66,1.0393,0.6599
2000-06-20,1.6565,1.0464,0.6623
2000-06-21,1.6595,1.0576,0.668
2000-06-22,1.6686,1.0641,0.6618
2000-06-23,1.6767,1.0686,0.6662
2000-06-26,1.6764,1.0659,0.6671
2000-06-27,1.6633,1.0589,0.6667
2000-06-28,1.6603,1.0589,0.6619
2000-06-29,1.6586,1.051,0.6582
2000-06-30,1.6748,1.0477,0.6609
2000-07-03,1.6678,1.0498,0.6607
2000-07-05,1.6929,1.0473,0.6614
2000-07-06,1.6923,1.0496,0.6614
2000-07-07,1.6946,1.0544,0.6604
2000-07-10,1.6915,1.0503,0.6606
2000-07-11,1.6975,1.053,0.6605
2000-07-12,1.6978,1.0637,0.6637
2000-07-13,1.7079,1.0708,0.6671
2000-07-14,1.7103,1.0668,0.6671
2000-07-17,1.7079,1.0694,0.6702
2000-07-18,1.7112,1.0727,0.6691
2000-07-19,1.7391,1.0826,0.6693
2000-07-20,1.7194,1.0762,0.6625
2000-07-21,1.705,1.0703,0.6593
2000-07-24,1.7065,1.0737,0.6605
2000-07-25,1.7097,1.0648,0.6583
2000-07-26,1.6938,1.0624,0.6599
2000-07-27,1.6975,1.0717,0.6616
2000-07-28,1.703,1.0815,0.6656
2000-07-31,1.728,1.0792,0.6674
2000-08-01,1.7227,1.0837,0.667
2000-08-02,1.7153,1.0945,0.67
2000-08-03,1.7112,1.106,0.669
2000-08-04,1.7147,1.1019,0.6657
2000-08-07,1.7059,1.0983,0.6636
2000-08-08,1.7042,1.1088,0.6657
2000-08-09,1.7283,1.1122,0.667
2000-08-10,1.7188,1.1017,0.6676
2000-08-11,1.7256,1.1055,0.6649
2000-08-14,1.7212,1.1066,0.664
2000-08-15,1.715,1.0947,0.6642
2000-08-16,1.6958,1.0937,0.6672
2000-08-17,1.6849,1.0927,0.667
2000-08-18,1.6935,1.1028,0.6714
2000-08-21,1.6978,1.1078,0.6711
2000-08-22,1.7235,1.1154,0.6758
2000-08-23,1.7519,1.1152,0.6751
2000-08-24,1.7467,1.1077,0.6754
2000-08-25,1.7431,1.1082,0.6782
2000-08-28,1.7498,1.1109,0.6795
2000-08-29,1.7504,1.1153,0.6842
2000-08-30,1.7483,1.1206,0.6868
2000-08-31,1.7349,1.1264,0.6889
2000-09-01,1.7346,1.112,0.6847
2000-09-05,1.7547,1.1266,0.6886
2000-09-06,1.7683,1.1492,0.6918
2000-09-07,1.7924,1.1442,0.6954
2000-09-08,1.7995,1.1542,0.7044
2000-09-11,1.7889,1.1596,0.7081
2000-09-12,1.7902,1.1633,0.7133
2000-09-13,1.8018,1.1574,0.708
2000-09-14,1.8215,1.1605,0.7112
2000-09-15,1.8349,1.1666,0.714
2000-09-18,1.846,1.1733,0.7135
2000-09-19,1.845,1.1745,0.7102
2000-09-20,1.8615,1.1818,0.7089
2000-09-21,1.8423,1.1685,0.7003
2000-09-22,1.8332,1.1373,0.6864
2000-09-25,1.8215,1.1444,0.6878
2000-09-26,1.8162,1.1344,0.6849
2000-09-27,1.8149,1.1357,0.6846
2000-09-28,1.8215,1.133,0.6833
2000-09-29,1.8467,1.1316,0.6763
2000-10-02,1.8349,1.1356,0.6814
2000-10-03,1.8519,1.144,0.6866
2000-10-04,1.8639,1.146,0.6869
2000-10-05,1.8692,1.1514,0.6896
2000-10-06,1.873,1.1521,0.6923
2000-10-10,1.873,1.1518,0.6904
2000-10-11,1.8657,1.1474,0.684
2000-10-12,1.8797,1.1569,0.6787
2000-10-13,1.8879,1.1671,0.6851
2000-10-16,1.912,1.178,0.6918
2000-10-17,1.9275,1.1755,0.6932
2000-10-18,1.9279,1.1918,0.6914
2000-10-19,1.9194,1.1896,0.6934
2000-10-20,1.8939,1.1905,0.6921
2000-10-23,1.8961,1.1956,0.6873
2000-10-24,1.9026,1.1956,0.6901
2000-10-25,1.9264,1.2092,0.6976
2000-10-26,1.9286,1.209,0.6987
2000-10-27,1.9109,1.1896,0.6888
2000-10-30,1.9102,1.186,0.6882
2000-10-31,1.9301,1.1784,0.6894
2000-11-01,1.9131,1.165,0.6919
2000-11-02,1.9201,1.1636,0.6925
2000-11-03,1.9051,1.1609,0.6904
2000-11-06,1.8939,1.165,0.6983
2000-11-07,1.8939,1.1651,0.6988
2000-11-08,1.8997,1.1684,0.7024
2000-11-09,1.904,1.1663,0.7021
2000-11-10,1.9157,1.1594,0.6991
2000-11-13,1.9212,1.1618,0.695
2000-11-14,1.9268,1.1665,0.699
2000-11-15,1.922,1.1669,0.7014
2000-11-16,1.9294,1.1721,0.7028
2000-11-17,1.9268,1.1743,0.7027
2000-11-20,1.9478,1.1784,0.7031
2000-11-21,1.9562,1.1823,0.7062
2000-11-22,1.9253,1.1872,0.7104
2000-11-24,1.9175,1.193,0.7144
2000-11-27,1.9008,1.1765,0.7065
2000-11-28,1.9146,1.17,0.7051
2000-11-29,1.9128,1.1659,0.7038
2000-11-30,1.9004,1.1502,0.7037
2000-12-01,1.8615,1.1409,0.6957
2000-12-04,1.8413,1.1268,0.6886
2000-12-05,1.8501,1.1358,0.694
2000-12-06,1.8355,1.1265,0.6961
2000-12-07,1.8282,1.1247,0.6944
2000-12-08,1.8365,1.1315,0.6924
2000-12-11,1.8519,1.1401,0.6871
2000-12-12,1.845,1.1396,0.6906
2000-12-13,1.8587,1.1422,0.6892
2000-12-14,1.8529,1.1289,0.6819
2000-12-15,1.8322,1.1135,0.6774
2000-12-18,1.8464,1.1199,0.6813
2000-12-19,1.8399,1.1233,0.684
2000-12-20,1.8212,1.104,0.6786
2000-12-21,1.8073,1.0975,0.6799
2000-12-22,1.8018,1.0834,0.6765
2000-12-26,1.7895,1.0762,0.6757
2000-12-27,1.7889,1.0748,0.6706
2000-12-28,1.8109,1.0803,0.6708
2000-12-29,1.7986,1.0652,0.6687
2001-01-02,1.7883,1.0565,0.6677
2001-01-03,1.7746,1.0556,0.6647
2001-01-04,1.7683,1.0584,0.6698
2001-01-05,1.7507,1.0488,0.6671
2001-01-08,1.7668,1.0542,0.668
2001-01-09,1.7768,1.0642,0.6711
2001-01-10,1.7947,1.0653,0.6707
2001-01-11,1.7873,1.0504,0.6682
2001-01-12,1.7995,1.0542,0.6767
2001-01-16,1.8021,1.0668,0.6814
2001-01-17,1.8136,1.0746,0.6792
2001-01-18,1.7979,1.0586,0.6777
2001-01-19,1.7953,1.068,0.6811
2001-01-22,1.8038,1.0668,0.6826
2001-01-23,1.809,1.0651,0.6796
2001-01-24,1.8352,1.0801,0.6842
2001-01-25,1.8345,1.0847,0.6847
2001-01-26,1.8409,1.0854,0.6854
2001-01-29,1.8409,1.0892,0.6863
2001-01-30,1.8268,1.0794,0.6842
2001-01-31,1.8248,1.0743,0.6843
2001-02-01,1.8051,1.0656,0.6768
2001-02-02,1.8113,1.0687,0.6806
2001-02-05,1.8155,1.0644,0.678
2001-02-06,1.8215,1.0748,0.6856
2001-02-07,1.8308,1.0717,0.6834
2001-02-08,1.8653,1.0889,0.6925
2001-02-09,1.8632,1.0791,0.6901
2001-02-12,1.8584,1.0768,0.689
2001-02-13,1.8737,1.0865,0.6892
2001-02-14,1.8932,1.0873,0.686
2001-02-15,1.9084,1.1041,0.6901
2001-02-16,1.885,1.0915,0.6894
2001-02-20,1.9142,1.0994,0.6927
2001-02-21,1.9106,1.1017,0.6952
2001-02-22,1.9062,1.1027,0.6922
2001-02-23,1.9164,1.0995,0.6911
2001-02-26,1.9183,1.0997,0.6925
2001-02-27,1.9099,1.0955,0.6942
2001-02-28,1.9055,1.0855,0.6929
2001-03-01,1.9004,1.0763,0.6871
2001-03-02,1.8896,1.0707,0.6791
2001-03-05,1.9164,1.0765,0.6809
2001-03-06,1.9342,1.0738,0.6824
2001-03-07,1.9646,1.0783,0.6844
2001-03-08,1.965,1.0775,0.6818
2001-03-09,1.9666,1.0735,0.6814
2001-03-12,1.9623,1.0753,0.6817
2001-03-13,1.9877,1.0931,0.689
2001-03-14,2.0076,1.0949,0.6898
2001-03-15,2.0227,1.1055,0.6927
2001-03-16,2.0243,1.1199,0.701
2001-03-19,2.0064,1.113,0.7024
2001-03-20,2.0012,1.1045,0.7
2001-03-21,2.0259,1.1148,0.6988
2001-03-22,2.0354,1.126,0.7031
2001-03-23,2.0149,1.1203,0.6997
2001-03-26,2.004,1.1167,0.6971
2001-03-27,2.0149,1.1223,0.6998
2001-03-28,2.0259,1.1259,0.6968
2001-03-29,2.0321,1.1355,0.6992
2001-03-30,2.0488,1.1371,0.7047
2001-04-02,2.0713,1.1333,0.7042
2001-04-03,2.0576,1.1198,0.6991
2001-04-04,2.0437,1.1095,0.6969
2001-04-05,2.0416,1.1141,0.701
2001-04-06,2.0169,1.1109,0.6953
2001-04-09,2.021,1.1094,0.6911
2001-04-10,2.0222,1.1256,0.6964
2001-04-11,1.99,1.1292,0.6974
2001-04-12,1.9677,1.1208,0.6949
2001-04-13,1.9681,1.1251,0.6967
2001-04-16,1.9589,1.1284,0.6964
2001-04-17,1.9782,1.1346,0.6999
2001-04-18,2.004,1.1343,0.7014
2001-04-19,1.9666,1.1225,0.6961
2001-04-20,1.9312,1.1072,0.6931
2001-04-23,1.9759,1.1161,0.6956
2001-04-24,1.9861,1.1178,0.6961
2001-04-25,1.9822,1.1146,0.6946
2001-04-26,1.9743,1.1098,0.6955
2001-04-27,1.96,1.1206,0.6963
2001-04-30,1.9623,1.1269,0.699
2001-05-01,1.9316,1.1189,0.6974
2001-05-02,1.9183,1.1204,0.6971
2001-05-03,1.9279,1.1247,0.6982
2001-05-04,1.9272,1.1193,0.6963
2001-05-07,1.9283,1.1216,0.6944
2001-05-08,1.9298,1.1302,0.6986
2001-05-09,1.915,1.1306,0.7038
2001-05-10,1.908,1.1374,0.7049
2001-05-11,1.9205,1.1417,0.7054
2001-05-14,1.9305,1.1431,0.7054
2001-05-15,1.9257,1.1379,0.7024
2001-05-16,1.9109,1.131,0.6996
2001-05-17,1.8965,1.1328,0.6988
2001-05-18,1.9044,1.1397,0.6977
2001-05-21,1.8904,1.1413,0.6954
2001-05-22,1.9117,1.1551,0.7004
2001-05-23,1.9275,1.1631,0.702
2001-05-24,1.9324,1.1669,0.7091
2001-05-25,1.9257,1.1659,0.7039
2001-05-29,1.9357,1.17,0.7049
2001-05-30,1.9493,1.166,0.7017
2001-05-31,1.9732,1.1827,0.7055
2001-06-01,1.967,1.1832,0.7062
2001-06-04,1.9755,1.1836,0.7081
2001-06-05,1.9635,1.1759,0.7086
2001-06-06,1.9451,1.1832,0.7191
2001-06-07,1.9264,1.1756,0.7194
2001-06-08,1.9073,1.1758,0.7237
2001-06-11,1.9146,1.1869,0.7283
2001-06-12,1.9095,1.1794,0.7256
2001-06-13,1.8954,1.1715,0.719
2001-06-14,1.9008,1.1631,0.714
2001-06-15,1.9022,1.159,0.7114
2001-06-18,1.9091,1.1614,0.7126
2001-06-19,1.9194,1.1685,0.7139
2001-06-20,1.9298,1.1756,0.7167
2001-06-21,1.9312,1.1704,0.7059
2001-06-22,1.935,1.1669,0.7072
2001-06-25,1.9391,1.1613,0.7077
2001-06-26,1.9238,1.1597,0.7065
2001-06-27,1.9312,1.16,0.7047
2001-06-28,1.9569,1.1806,0.7107
2001-06-29,1.9608,1.1801,0.7104
2001-07-02,1.9585,1.1827,0.7058
2001-07-03,1.9372,1.1797,0.7113
2001-07-05,1.9429,1.1947,0.7144
2001-07-06,1.9673,1.1813,0.7089
2001-07-09,1.9623,1.1801,0.7102
2001-07-10,1.9585,1.1686,0.7093
2001-07-11,1.9724,1.1609,0.7082
2001-07-12,1.981,1.1723,0.711
2001-07-13,1.9708,1.1727,0.7145
2001-07-16,1.9685,1.1697,0.7137
2001-07-17,1.9743,1.1697,0.7124
2001-07-18,1.9448,1.1493,0.7062
2001-07-19,1.9508,1.1507,0.7047
2001-07-20,1.9782,1.1477,0.6998
2001-07-23,1.9689,1.1526,0.705
2001-07-24,1.9685,1.1426,0.7031
2001-07-25,1.9712,1.1368,0.7003
2001-07-26,1.9716,1.1409,0.701
2001-07-27,1.9747,1.143,0.7015
2001-07-30,1.9775,1.1429,0.7013
2001-07-31,1.9685,1.1426,0.7017
2001-08-01,1.9354,1.1373,0.6978
2001-08-02,1.9268,1.1347,0.6995
2001-08-03,1.932,1.1308,0.7009
2001-08-06,1.9357,1.1361,0.7055
2001-08-07,1.9399,1.1396,0.7058
2001-08-08,1.9286,1.1392,0.7075
2001-08-09,1.9596,1.1254,0.7033
2001-08-10,1.9493,1.1186,0.7006
2001-08-13,1.9327,1.1132,0.7034
2001-08-14,1.9246,1.108,0.7
2001-08-15,1.8983,1.0972,0.6955
2001-08-16,1.8961,1.0943,0.6926
2001-08-17,1.8678,1.0911,0.6913
2001-08-20,1.8786,1.0957,0.6923
2001-08-21,1.8879,1.0971,0.6912
2001-08-22,1.865,1.0877,0.6879
2001-08-23,1.8734,1.091,0.6907
2001-08-24,1.8829,1.097,0.6924
2001-08-27,1.8921,1.0991,0.693
2001-08-28,1.8896,1.0987,0.6896
2001-08-29,1.8868,1.0993,0.6889
2001-08-30,1.8762,1.0924,0.686
2001-08-31,1.895,1.1001,0.6892
2001-09-04,1.9186,1.1276,0.6923
2001-09-05,1.9238,1.124,0.6871
2001-09-06,1.912,1.1182,0.6868
2001-09-07,1.9234,1.1057,0.6837
2001-09-10,1.9474,1.1126,0.6856
2001-09-12,1.9376,1.1027,0.6818
2001-09-13,1.9387,1.1002,0.6804
2001-09-14,1.9395,1.0871,0.6813
2001-09-17,1.9916,1.0872,0.6821
2001-09-18,2.0186,1.0831,0.6833
2001-09-19,2.0288,1.0741,0.6796
2001-09-20,2.0325,1.0805,0.683
2001-09-21,2.0657,1.099,0.6874
2001-09-24,2.0408,1.0947,0.6842
2001-09-25,2.0247,1.0844,0.6806
2001-09-26,2.0446,1.0833,0.6782
2001-09-27,2.0551,1.0892,0.6787
2001-09-28,2.0218,1.099,0.6807
2001-10-01,2.0313,1.0918,0.6764
2001-10-02,2.019,1.093,0.6841
2001-10-03,2.0117,1.0892,0.6777
2001-10-04,2.0101,1.094,0.6769
2001-10-05,1.9763,1.0908,0.6759
2001-10-09,1.9964,1.0929,0.6847
2001-10-10,1.9936,1.0967,0.6901
2001-10-11,2.006,1.1101,0.6937
2001-10-12,1.994,1.1016,0.6888
2001-10-15,1.9474,1.1017,0.6911
2001-10-16,1.947,1.0996,0.6907
2001-10-17,1.9459,1.1031,0.6894
2001-10-18,1.9658,1.108,0.6925
2001-10-19,1.9685,1.1127,0.6958
2001-10-22,1.9712,1.1228,0.701
2001-10-23,1.9658,1.1245,0.7035
2001-10-24,1.9701,1.1204,0.7011
2001-10-25,1.9814,1.1154,0.699
2001-10-26,1.9932,1.121,0.697
2001-10-29,1.9778,1.1066,0.6885
2001-10-30,1.9771,1.1038,0.6875
2001-10-31,1.9881,1.112,0.688
2001-11-01,1.9662,1.1057,0.684
2001-11-02,1.9697,1.1066,0.6842
2001-11-05,1.9701,1.1157,0.6863
2001-11-06,1.9489,1.1142,0.6854
2001-11-07,1.941,1.1112,0.6826
2001-11-08,1.9429,1.1223,0.6878
2001-11-09,1.9436,1.1192,0.6862
2001-11-13,1.9234,1.1349,0.6932
2001-11-14,1.9283,1.1326,0.693
2001-11-15,1.9305,1.1347,0.6988
2001-11-16,1.922,1.1301,0.7004
2001-11-19,1.9212,1.1388,0.7089
2001-11-20,1.9275,1.1322,0.7052
2001-11-21,1.9372,1.1388,0.7065
2001-11-23,1.9342,1.1403,0.7095
2001-11-26,1.9268,1.1349,0.708
2001-11-27,1.9168,1.1348,0.7074
2001-11-28,1.9183,1.1283,0.7025
2001-11-29,1.932,1.1263,0.7026
2001-11-30,1.922,1.1163,0.7015
2001-12-03,1.9294,1.124,0.7034
2001-12-04,1.9399,1.1238,0.7034
2001-12-05,1.9342,1.1292,0.706
2001-12-06,1.9298,1.1216,0.7018
2001-12-07,1.9395,1.123,0.6986
2001-12-10,1.9417,1.1256,0.6973
2001-12-11,1.9425,1.1231,0.6961
2001-12-12,1.9227,1.1179,0.6925
2001-12-13,1.9309,1.1141,0.6919
2001-12-14,1.9283,1.1057,0.6874
2001-12-17,1.932,1.1062,0.6855
2001-12-18,1.9391,1.1088,0.6866
2001-12-19,1.9486,1.1115,0.6893
2001-12-20,1.9814,1.1146,0.6914
2001-12-21,1.9704,1.1282,0.6952
2001-12-24,1.9662,1.1399,0.6952
2001-12-26,1.9685,1.1392,0.6901
2001-12-27,1.9704,1.1308,0.6878
2001-12-28,1.9562,1.1335,0.6908
2001-12-31,1.9543,1.1235,0.6876
2002-01-02,1.9436,1.1073,0.692
2002-01-03,1.9433,1.1121,0.6944
2002-01-04,1.9253,1.1178,0.6918
2002-01-07,1.9294,1.1197,0.6952
2002-01-08,1.9091,1.1204,0.6932
2002-01-09,1.9095,1.1259,0.6957
2002-01-10,1.9124,1.1204,0.6929
2002-01-11,1.9194,1.123,0.6921
2002-01-14,1.9305,1.1192,0.6905
2002-01-15,1.9272,1.122,0.692
2002-01-16,1.9399,1.132,0.6957
2002-01-17,1.9474,1.1364,0.697
2002-01-18,1.9417,1.1307,0.6961
2002-01-22,1.9283,1.1315,0.6995
2002-01-23,1.9238,1.1317,0.7006
2002-01-24,1.9249,1.1387,0.7028
2002-01-25,1.9354,1.1554,0.7094
2002-01-28,1.9357,1.1621,0.7105
2002-01-29,1.9455,1.157,0.7076
2002-01-30,1.9763,1.1563,0.7062
2002-01-31,1.9716,1.1636,0.7082
2002-02-01,1.9685,1.161,0.7063
2002-02-04,1.9589,1.1514,0.7044
2002-02-05,1.9658,1.1531,0.7057
2002-02-06,1.9631,1.1504,0.7073
2002-02-07,1.9724,1.1507,0.7084
2002-02-08,1.9592,1.1459,0.7054
2002-02-11,1.9512,1.1392,0.7024
2002-02-12,1.9658,1.1405,0.6982
2002-02-13,1.9658,1.1455,0.6994
2002-02-14,1.9354,1.1477,0.7
2002-02-15,1.9354,1.1455,0.6986
2002-02-19,1.9316,1.141,0.6992
2002-02-20,1.9339,1.1488,0.7008
2002-02-21,1.9346,1.1478,0.7016
2002-02-22,1.9482,1.1419,0.6993
2002-02-25,1.9486,1.1477,0.7011
2002-02-26,1.9433,1.1518,0.703
2002-02-27,1.9387,1.1571,0.706
2002-02-28,1.9354,1.155,0.7078
2002-03-01,1.9316,1.1558,0.7047
2002-03-04,1.9223,1.1488,0.7028
2002-03-05,1.9205,1.1496,0.7036
2002-03-06,1.9172,1.14,0.7023
2002-03-07,1.9037,1.137,0.702
2002-03-08,1.9102,1.1426,0.7029
2002-03-11,1.9186,1.1405,0.7032
2002-03-12,1.9209,1.1417,0.7069
2002-03-13,1.9231,1.1403,0.7064
2002-03-14,1.9124,1.1343,0.7042
2002-03-15,1.9022,1.1334,0.7023
2002-03-18,1.9066,1.133,0.7015
2002-03-19,1.9102,1.1357,0.7036
2002-03-20,1.8839,1.1317,0.7013
2002-03-21,1.879,1.1317,0.6999
2002-03-22,1.8776,1.1375,0.7011
2002-03-25,1.885,1.1405,0.7015
2002-03-26,1.8914,1.1406,0.7008
2002-03-27,1.8957,1.146,0.7023
2002-03-28,1.8741,1.148,0.7021
2002-03-29,1.8751,1.1472,0.7018
2002-04-01,1.8702,1.1356,0.6941
2002-04-02,1.8702,1.1387,0.6965
2002-04-03,1.8818,1.1358,0.6969
2002-04-04,1.885,1.1391,0.6969
2002-04-05,1.8847,1.1357,0.6969
2002-04-08,1.8975,1.1429,0.6988
2002-04-09,1.8961,1.1373,0.6971
2002-04-10,1.8857,1.1371,0.6961
2002-04-11,1.872,1.1326,0.6953
2002-04-12,1.8737,1.1374,0.6958
2002-04-15,1.8822,1.1361,0.6958
2002-04-16,1.8797,1.1325,0.6946
2002-04-17,1.8622,1.1255,0.6926
2002-04-18,1.8563,1.1238,0.6907
2002-04-19,1.8553,1.1245,0.691
2002-04-22,1.8553,1.1265,0.6902
2002-04-23,1.8546,1.124,0.6903
2002-04-24,1.8437,1.1217,0.6906
2002-04-25,1.8376,1.1138,0.6878
2002-04-26,1.8426,1.1136,0.6875
2002-04-29,1.8587,1.1077,0.6853
2002-04-30,1.8615,1.1109,0.6866
2002-05-01,1.8563,1.1035,0.6839
2002-05-02,1.8639,1.1072,0.6828
2002-05-03,1.8584,1.0949,0.6819
2002-05-06,1.8543,1.091,0.6814
2002-05-07,1.8481,1.0931,0.6814
2002-05-08,1.8553,1.1062,0.6881
2002-05-09,1.8437,1.1004,0.6856
2002-05-10,1.8365,1.097,0.6847
2002-05-13,1.8315,1.0981,0.6855
2002-05-14,1.8308,1.1084,0.6909
2002-05-15,1.8248,1.102,0.6869
2002-05-16,1.8208,1.0983,0.6865
2002-05-17,1.8109,1.0862,0.6848
2002-05-20,1.8103,1.0854,0.6855
2002-05-21,1.8008,1.088,0.6864
2002-05-22,1.7908,1.0793,0.6854
2002-05-23,1.7905,1.0831,0.6875
2002-05-24,1.7992,1.0846,0.686
2002-05-28,1.7809,1.077,0.6841
2002-05-29,1.7778,1.0738,0.6849
2002-05-30,1.7715,1.0669,0.6824
2002-05-31,1.7668,1.0708,0.6838
2002-06-03,1.7501,1.065,0.6839
2002-06-04,1.7409,1.0611,0.6847
2002-06-05,1.7476,1.0648,0.6862
2002-06-06,1.7397,1.0574,0.6853
2002-06-07,1.751,1.0583,0.6847
2002-06-10,1.7565,1.0586,0.6845
2002-06-11,1.7596,1.0588,0.6809
2002-06-12,1.7498,1.0556,0.68
2002-06-13,1.7581,1.0593,0.6799
2002-06-14,1.7848,1.0584,0.6787
2002-06-17,1.7912,1.0591,0.6765
2002-06-18,1.78,1.0545,0.6726
2002-06-19,1.7683,1.0478,0.6724
2002-06-20,1.7516,1.0367,0.6675
2002-06-21,1.7413,1.0304,0.6672
2002-06-24,1.7431,1.0219,0.6642
2002-06-25,1.7596,1.0318,0.6667
2002-06-26,1.7813,1.0178,0.6572
2002-06-27,1.773,1.0116,0.6542
2002-06-28,1.7768,1.0146,0.656
2002-07-01,1.7809,1.0108,0.6533
2002-07-02,1.7784,1.0163,0.6536
2002-07-03,1.7848,1.0187,0.655
2002-07-05,1.796,1.0277,0.6576
2002-07-08,1.7718,1.0133,0.6516
2002-07-09,1.7581,1.0062,0.6466
2002-07-10,1.763,1.0111,0.6459
2002-07-11,1.7879,1.0074,0.6433
2002-07-12,1.7873,1.0097,0.6452
2002-07-15,1.786,0.9929,0.6387
2002-07-16,1.7912,0.9914,0.6372
2002-07-17,1.8129,0.9923,0.6377
2002-07-18,1.8116,0.9933,0.6376
2002-07-19,1.8002,0.9846,0.6335
2002-07-22,1.8126,0.9903,0.6329
2002-07-23,1.8335,1.0067,0.6387
2002-07-24,1.8501,1.0055,0.6351
